0	1
be	O
useful	O
in	O
assess	RES
the	O
residual	DEF
structural	MET
performance	DEF
of	O
the	O
rc	ELE
column	ELE
with	RES
rebar	ELE
corrosion	DEF
the	O
damage	DEF
classification	DEF
and	O
damage	DEF
characteristic	DEF
be	O
clarify	O
by	O
measure	MET
ae	CAU
activity	DEF
the	O
debonding	DEF
process	MET
of	O
ecc	ELE
rebar	ELE
could	O
be	O
divide	O
into	O
four	O
main	CAU
stage	MET
base	O
on	O
the	O
slope	DEF
change	RES
of	O
cumulative	CAU
ae	CAU
hit	DEF
and	O
far	O
refine	RES
into	O
several	O
substage	CAU
base	O
on	O
the	O
sudden	CAU
rise	DEF
of	O
ae	CAU
energy	DEF
besides	O
ae	CAU
cumulative	CAU
parameter	CAU
the	O
ib	DEF
value	DEF
calculate	O
from	O
ae	MET
signal	DEF
of	O
ecc	ELE
matrix	ELE
and	O
ecc	ELE
rebar	ELE
interface	ELE
be	O
analyze	MET
and	O
compare	RES
which	O
behave	RES
more	RES
effectively	RES
in	O
identify	O
the	O
development	DEF
of	O
crack	DEF
and	O
distinguish	O
the	O
maximum	CAU
bond	DEF
stress	DEF
also	O
the	O
ae	MET
intensity	DEF
analysis	MET
be	O
implement	O
to	O
identify	RES
the	O
micro	MET
mechanism	MET
datum	MET
on	O
the	O
bendability	DEF
and	O
bond	DEF
strength	DEF
characteristic	DEF
of	O
these	O
bar	ELE
be	O
report	O
when	O
expose	RES
to	O
natural	CAU
and	O
severe	CAU
marine	CAU
environment	CAU
epoxy	CAU
coat	CAU
bar	ELE
be	O
show	O
to	O
have	O
excellent	O
corrosion	DEF
resistant	DEF
property	DEF
even	O
bar	ELE
with	RES
damage	CAU
and	O
unrepaire	CAU
coating	CAU
suffer	RES
corrosion	DEF
damage	DEF
far	O
less	RES
than	RES
those	O
of	O
uncoated	CAU
and	O
galvanize	CAU
bar	ELE
though	O
the	O
corrosion	DEF
potential	DEF
be	O
more	RES
negative	CAU
the	O
icorr	DEF
be	O
in	O
the	O
range	CAU
of	O
to	O
μa	O
cm2	O
in	O
various	O
aac	CAU
mix	ELE
as	O
compare	RES
to	O
μa	O
cm2	O
record	O
in	O
the	O
opc	ELE
concrete	ELE
the	O
gravimetric	CAU
weight	DEF
loss	DEF
of	O
steel	ELE
embed	RES
in	O
the	O
aac	CAU
prepare	CAU
with	RES
and	O
nsio2	CAU
be	O
and	O
respectively	O
therefore	O
it	O
be	O
postulate	O
that	O
the	O
durability	DEF
of	O
the	O
microstructure	ELE
of	O
the	O
develop	RES
coating	CAU
and	O
chemical	CAU
composition	DEF
of	O
corrosion	DEF
product	DEF
be	O
analyze	MET
use	O
sem	MET
xrd	MET
and	O
lrs	MET
the	O
instantaneous	DEF
corrosion	DEF
rate	DEF
of	O
cfc	CAU
cf	CAU
and	O
cfz	CAU
coat	CAU
rebar	ELE
be	O
find	O
to	O
be	O
notably	O
lower	RES
than	RES
cf	CAU
coat	CAU
rebar	ELE
the	O
accelerate	RES
study	O
use	O
impressed	CAU
voltage	CAU
test	MET
indicate	O
significantly	RES
long	RES
initiation	DEF
time	CAU
for	O
crack	DEF
in	O
nanomaterial	ELE
incorporate	RES
coating	CAU
than	RES
the	O
conventional	MET
cement	ELE
polymer	ELE
coat	ELE
the	O
evaluation	DEF
of	O
electrochemical	MET
parameter	CAU
like	O
open	CAU
circuit	MET
potential	DEF
corrosion	DEF
current	CAU
and	O
polarization	DEF
resistance	DEF
show	O
that	O
the	O
addition	DEF
of	O
nano	CAU
zro2	CAU
significantly	RES
enhance	RES
the	O
relative	DEF
effect	RES
of	O
gamma	CAU
irradiation	CAU
be	O
report	O
for	O
mortar	ELE
specimen	ELE
contain	O
fly	CAU
ash	CAU
or	O
limestone	ELE
powder	ELE
use	O
for	O
partial	CAU
replacement	DEF
of	O
portland	ELE
cement	ELE
up	O
to	O
by	O
mass	CAU
gamma	CAU
irradiation	CAU
dose	CAU
up	O
to	O
mgy	CAU
be	O
find	O
to	O
affect	RES
the	O
property	DEF
of	O
passive	CAU
layer	ELE
of	O
steel	ELE
in	O
comparison	O
to	O
non	RES
irradiate	CAU
specimen	ELE
decrease	RES
of	O
corrosive	DEF
potential	DEF
and	O
passivation	DEF
potential	DEF
be	O
find	O
an	O
increase	RES
of	O
corrosion	DEF
current	DEF
density	DEF
by	O
an	O
order	O
of	O
magnitude	O
due	O
to	O
gamma	CAU
irradiation	CAU
be	O
observe	O
parameter	O
of	O
polarization	DEF
curve	DEF
of	O
steel	ELE
indicate	O
unstable	CAU
passive	ELE
layer	ELE
on	O
steel	ELE
reinforcement	ELE
in	O
irradiate	CAU
mortar	ELE
the	O
diameter	CAU
of	O
reinforcement	ELE
will	O
affect	RES
the	O
expansion	DEF
level	DEF
of	O
crack	DEF
in	O
all	O
direction	CAU
the	O
increase	RES
of	O
reinforcement	ELE
diameter	CAU
promote	RES
the	O
crack	DEF
propagation	DEF
degree	DEF
in	O
the	O
direction	CAU
of	O
180°	O
and	O
inhibit	RES
the	O
crack	DEF
propagation	DEF
degree	DEF
near	O
90°	O
and	O
270°	O
the	O
content	O
of	O
rubber	ELE
affect	RES
the	O
fracture	DEF
morphology	DEF
of	O
reinforcement	ELE
rust	DEF
as	O
the	O
content	CAU
of	O
rubber	ELE
increase	RES
the	O
path	DEF
of	O
crack	DEF
form	RES
inside	O
the	O
rubberized	CAU
concrete	ELE
decrease	RES
and	O
the	O
penetration	DEF
crack	DEF
inside	O
the	O
rubberized	CAU
decrease	RES
the	O
result	RES
of	O
this	O
paper	O
have	O
guide	O
significance	O
for	O
the	O
research	O
of	O
fracture	DEF
morphology	DEF
distribution	DEF
and	O
reaction	DEF
force	DEF
of	O
rubberized	CAU
concrete	ELE
cause	O
by	O
reinforcement	ELE
rust	DEF
the	O
variability	DEF
find	O
in	O
the	O
literature	O
for	O
chloride	CAU
threshold	CAU
be	O
suggest	O
to	O
result	RES
in	O
part	O
from	O
the	O
variability	DEF
in	O
the	O
physical	MET
and	O
chemical	MET
property	DEF
of	O
mill	MET
scale	MET
crevice	DEF
corrosion	DEF
mechanism	MET
be	O
propose	O
to	O
explain	O
why	O
as	CAU
receive	CAU
rebar	ELE
be	O
more	RES
susceptible	RES
to	O
depassivation	DEF
than	RES
rebar	ELE
without	RES
mill	MET
scale	MET
while	O
some	O
patch	CAU
section	ELE
be	O
find	O
to	O
crack	DEF
first	CAU
directly	O
above	O
the	O
expand	CAU
rebar	ELE
most	O
of	O
the	O
patch	CAU
section	ELE
eventually	O
fail	RES
due	O
to	O
pop	CAU
out	CAU
spalle	DEF
along	O
the	O
patch	CAU
edge	ELE
patch	CAU
section	ELE
deeply	RES
than	RES
the	O
first	CAU
layer	ELE
of	O
steel	ELE
rebar	ELE
be	O
find	O
to	O
have	O
high	RES
load	DEF
capacity	DEF
until	O
failure	DEF
the	O
present	O
study	O
also	O
indicate	O
that	O
the	O
strength	DEF
of	O
patch	ELE
material	ELE
show	O
no	RES
sizable	CAU
effect	RES
on	O
ultimate	DEF
load	DEF
capacity	DEF
of	O
patch	CAU
section	ELE
the	O
result	RES
of	O
the	O
numerical	MET
approach	O
be	O
in	O
good	RES
agreement	RES
with	RES
the	O
experiment	MET
furthermore	O
the	O
fe	MET
output	DEF
be	O
compare	RES
to	O
those	O
of	O
the	O
neural	MET
network	MET
demonstrate	O
relatively	O
good	RES
accord	O
the	O
result	RES
of	O
the	O
propose	O
methodology	MET
be	O
find	O
to	O
be	O
more	RES
favorable	RES
than	RES
the	O
previous	O
study	O
with	RES
significant	RES
cost	DEF
saving	DEF
of	O
more	RES
than	RES
in	O
this	O
respect	O
the	O
optimization	MET
process	MET
be	O
so	O
well	O
balance	RES
that	O
the	O
co2	CAU
footprint	DEF
result	RES
from	O
the	O
cost	CAU
optimize	MET
section	ELE
be	O
less	RES
than	RES
different	RES
than	RES
that	O
from	O
the	O
co2	CAU
footprint	MET
optimize	MET
section	ELE
similarly	O
the	O
cost	DEF
obtain	RES
from	O
the	O
co2	CAU
footprint	MET
optimize	MET
section	ELE
be	O
first	O
experiment	MET
for	O
the	O
material	ELE
characterization	DEF
of	O
fiber	ELE
concrete	ELE
use	O
be	O
perform	O
then	O
the	O
experimental	MET
result	RES
be	O
use	O
to	O
validate	RES
numerical	MET
model	MET
the	O
behaviour	DEF
of	O
fiber	ELE
concrete	ELE
slab	ELE
be	O
evaluate	RES
by	O
use	O
the	O
numerical	MET
model	MET
validate	RES
the	O
result	RES
show	O
that	O
the	O
fiber	ELE
concrete	ELE
slab	ELE
without	RES
rebar	ELE
reinforcement	ELE
satisfied	RES
the	O
limit	DEF
state	MET
demand	RES
for	O
the	O
individual	ELE
house	ELE
span	CAU
range	CAU
this	O
result	RES
be	O
encourage	O
for	O
far	O
application	O
of	O
this	O
material	ELE
in	O
3d	MET
printer	MET
technology	MET
one	CAU
of	O
the	O
specimen	ELE
of	O
each	O
rebar	ELE
type	CAU
at	O
every	O
corrosion	DEF
level	CAU
be	O
monitor	O
continuously	O
with	RES
the	O
ae	MET
technique	MET
at	O
the	O
target	CAU
corrosion	DEF
level	CAU
pull	MET
out	MET
test	MET
be	O
carry	O
out	O
to	O
study	O
the	O
bond	DEF
capacity	DEF
during	O
these	O
test	MET
ae	MET
monitor	MET
be	O
perform	O
on	O
every	O
speciman	ELE
result	RES
show	O
that	O
ae	MET
be	O
able	O
to	O
detect	RES
damage	DEF
during	O
the	O
corrosion	DEF
progress	DEF
and	O
that	O
the	O
moment	DEF
of	O
crack	DEF
initiation	DEF
can	O
be	O
determine	O
from	O
the	O
cumulative	CAU
ae	CAU
event	DEF
curve	DEF
during	O
the	O
pull	MET
out	MET
test	MET
debonding	DEF
damage	DEF
be	O
successfully	O
detect	RES
characterise	RES
and	O
locate	O
base	O
on	O
ae	MET
datum	MET
it	O
be	O
find	O
that	O
the	O
interfacial	CAU
gap	DEF
be	O
the	O
most	O
influence	RES
on	O
the	O
structural	MET
limit	RES
at	O
steel	ELE
corrosion	DEF
follow	O
by	O
steel	ELE
diameter	CAU
and	O
cover	ELE
depth	CAU
at	O
mm	O
of	O
cover	ELE
depth	CAU
with	RES
mm	O
of	O
the	O
steel	ELE
diameter	CAU
the	O
rust	DEF
amount	CAU
to	O
reach	O
yield	DEF
account	O
for	O
µm	O
to	O
µm	O
of	O
the	O
interfacial	CAU
gap	DEF
while	O
µm	O
to	O
the	O
equivalent	CAU
rust	DEF
formation	DEF
the	O
test	MET
be	O
extend	RES
up	O
to	O
corrosion	DEF
detection	MET
or	O
to	O
year	O
and	O
the	O
chloride	CAU
content	CAU
accumulate	RES
at	O
the	O
rebar	ELE
level	CAU
be	O
determine	O
the	O
dss	MET
with	RES
lower	RES
ni	CAU
content	CAU
have	O
demonstrate	O
to	O
show	O
lower	RES
corrosion	DEF
resistance	DEF
in	O
presence	O
of	O
chloride	CAU
and	O
pit	DEF
corrosion	DEF
at	O
lower	RES
chloride	CAU
content	CAU
accumulate	RES
at	O
the	O
rebar	ELE
level	CAU
be	O
detect	RES
the	O
dss	MET
embed	RES
in	O
opc	ELE
concrete	ELE
resist	RES
well	RES
to	O
corrosion	DEF
in	O
presence	O
of	O
chloride	CAU
than	RES
those	O
rebar	ELE
embed	RES
in	O
concrete	ELE
contain	O
blast	ELE
furnace	ELE
slag	ELE
and	O
limestone	ELE
the	O
fabricate	CAU
beam	ELE
be	O
then	O
test	MET
under	O
three	MET
point	MET
bend	DEF
the	O
result	RES
of	O
the	O
layer	CAU
concrete	ELE
beam	ELE
show	O
that	O
add	RES
fiber	ELE
to	O
the	O
compression	DEF
zone	CAU
of	O
the	O
section	ELE
lead	O
to	O
high	RES
ductility	DEF
in	O
both	RES
gfrp	ELE
rebar	ELE
and	O
steel	ELE
rebar	ELE
reinforce	ELE
beam	ELE
while	O
add	RES
fiber	ELE
to	O
the	O
tensile	DEF
zone	CAU
lead	O
to	O
high	RES
ultimate	DEF
flexural	DEF
strength	DEF
furthermore	O
an	O
increase	RES
in	O
the	O
ratio	DEF
of	O
gfrp	ELE
and	O
steel	ELE
reinforcement	ELE
together	O
with	RES
great	RES
concrete	ELE
compressive	DEF
strength	DEF
in	O
the	O
layer	ELE
beam	ELE
enhance	RES
their	O
flexural	DEF
performance	DEF
in	O
term	O
of	O
load	DEF
carry	DEF
capacity	DEF
flexural	DEF
stiffness	DEF
and	O
ductility	DEF
however	O
replace	CAU
steel	ELE
re	ELE
the	O
corrosion	DEF
resistance	DEF
of	O
vma	ELE
rebar	ELE
be	O
well	RES
than	RES
tmt	CAU
especially	O
with	RES
increase	RES
duration	CAU
of	O
exposure	CAU
in	O
chloride	CAU
contaminate	CAU
concrete	ELE
environment	CAU
however	O
under	O
the	O
industrially	CAU
pollute	CAU
atmosphere	CAU
both	RES
rebar	ELE
exhibit	O
comparative	DEF
corrosion	DEF
rate	DEF
less	RES
detrimental	DEF
effect	RES
of	O
chloride	CAU
present	O
in	O
concrete	ELE
environment	CAU
on	O
the	O
vma	ELE
steel	ELE
rebar	ELE
be	O
attribute	O
to	O
the	O
high	RES
grain	CAU
boundary	DEF
per	CAU
unit	O
area	CAU
in	O
these	O
rebar	ELE
than	RES
in	O
the	O
tmt	ELE
rebar	ELE
it	O
be	O
suggest	O
that	O
owe	O
to	O
the	O
strong	RES
tendency	DEF
of	O
the	O
high	CAU
grain	CAU
boundary	CAU
material	CAU
to	O
interact	RES
with	RES
oxygen	CAU
and	O
moisture	CAU
thick	CAU
film	ELE
of	O
fe	CAU
oh	CAU
be	O
form	RES
in	O
addition	O
mm	O
thick	O
uhpfrc	ELE
jacket	ELE
be	O
recognize	O
as	O
the	O
optimal	CAU
level	DEF
base	O
on	O
the	O
behavioral	DEF
trend	O
of	O
the	O
uhpfrc	ELE
strengthen	CAU
column	ELE
when	O
they	O
be	O
subject	O
to	O
impact	DEF
load	DEF
with	RES
velocity	DEF
high	RES
than	RES
represent	O
medium	CAU
rate	CAU
impact	DEF
from	O
the	O
evaluation	DEF
of	O
the	O
effectiveness	DEF
of	O
alr	CAU
an	O
absolute	DEF
positive	CAU
influence	RES
of	O
alr	CAU
on	O
the	O
impact	DEF
resistance	DEF
of	O
the	O
steel	ELE
reinforce	ELE
column	ELE
be	O
find	O
when	O
it	O
range	CAU
between	RES
and	O
however	O
the	O
increase	RES
of	O
alr	CAU
beyond	O
critical	CAU
value	DEF
of	O
demonstrate	O
negative	CAU
influence	RES
on	O
the	O
lateral	CAU
strength	DEF
of	O
sma	ELE
to	O
enable	O
an	O
efficient	O
probabilistic	MET
assessment	DEF
novel	CAU
rapid	CAU
numerical	MET
approach	O
rna	MET
be	O
implement	O
for	O
model	MET
the	O
chloride	CAU
diffusion	DEF
numerical	MET
experiment	MET
show	O
that	O
the	O
probability	DEF
of	O
corrosion	DEF
failure	DEF
be	O
significantly	RES
underestimate	RES
if	O
the	O
couple	CAU
degradation	DEF
effect	RES
of	O
crack	DEF
and	O
corrosion	DEF
be	O
not	RES
consider	O
finally	O
parameter	CAU
analysis	MET
be	O
use	O
to	O
identify	RES
the	O
effect	RES
of	O
individual	CAU
parameter	CAU
include	O
external	CAU
load	DEF
level	CAU
supplementary	CAU
cementitious	ELE
material	ELE
and	O
environmental	CAU
temperature	CAU
on	O
the	O
probability	DEF
of	O
corrosion	DEF
failure	DEF
of	O
rc	ELE
beam	ELE
over	O
time	CAU
among	O
the	O
evaluate	O
model	MET
el	MET
maaddawy	MET
and	O
soudki	MET
and	O
chernin	MET
et	O
al	O
have	O
the	O
good	RES
predict	RES
performance	DEF
and	O
the	O
crack	DEF
time	CAU
extend	RES
with	RES
the	O
increase	RES
of	O
concrete	ELE
cover	ELE
thickness	CAU
tensile	DEF
strength	DEF
porous	CAU
zone	CAU
thickness	CAU
and	O
creep	DEF
coefficient	DEF
while	O
it	O
decrease	RES
with	RES
the	O
increase	RES
of	O
concrete	ELE
elastic	CAU
modulu	DEF
rust	DEF
volumetric	DEF
expansion	DEF
factor	DEF
and	O
corrosion	DEF
current	CAU
density	DEF
the	O
main	CAU
limitation	RES
include	O
the	O
ill	CAU
consideration	O
of	O
heterogeneity	DEF
of	O
concrete	ELE
non	RES
uniform	CAU
corrosion	DEF
along	O
rebar	ELE
apply	CAU
load	CAU
corner	ELE
rebar	ELE
or	O
multi	CAU
rebar	ELE
condition	CAU
biaxial	CAU
stress	DEF
state	MET
the	O
result	RES
depict	O
that	O
the	O
smrc	ELE
column	ELE
have	O
great	RES
axial	CAU
lc	DEF
by	O
and	O
lower	RES
ductility	DEF
capacity	DEF
by	O
than	RES
gmrc	ELE
column	ELE
mostly	O
the	O
failure	DEF
mechanism	MET
of	O
gmrc	ELE
and	O
smrc	ELE
column	ELE
be	O
similar	RES
the	O
application	O
of	O
eccentricity	DEF
result	RES
in	O
similar	RES
decline	RES
in	O
axial	CAU
lc	CAU
for	O
both	RES
gmrc	ELE
and	O
smrc	ELE
specimen	ELE
3d	MET
finite	MET
element	MET
model	MET
of	O
gmrc	ELE
specimen	ELE
be	O
perform	O
use	O
modify	CAU
damage	CAU
plastic	MET
model	MET
for	O
mrc	MET
the	O
suggest	O
finite	MET
element	MET
model	MET
estimate	RES
the	O
efficiency	DEF
of	O
gmrc	ELE
specimen	ELE
with	RES
high	CAU
accuracy	DEF
for	O
both	RES
axial	CAU
lc	CAU
and	O
correspond	O
deformation	DEF
of	O
sample	ELE
researcher	O
collect	O
lidar	MET
datum	MET
from	O
real	MET
rebar	ELE
mat	ELE
compare	RES
it	O
with	RES
the	O
design	MET
drawing	MET
and	O
obtain	RES
the	O
rlqi	DEF
for	O
both	RES
top	CAU
and	O
bottom	CAU
rebar	ELE
mat	ELE
the	O
author	O
also	O
quantify	O
the	O
quality	DEF
of	O
the	O
structural	MET
construction	ELE
with	RES
new	O
flexural	DEF
relative	DEF
moment	DEF
strength	DEF
index	DEF
this	O
methodology	MET
have	O
the	O
potential	DEF
to	O
reduce	RES
inspection	DEF
time	CAU
and	O
increase	RES
the	O
reliability	DEF
of	O
inspection	DEF
through	O
an	O
objective	MET
assessment	DEF
of	O
rebar	ELE
space	ELE
by	O
create	RES
an	O
as	MET
build	MET
record	MET
of	O
actual	MET
rebar	ELE
location	CAU
in	O
the	O
structure	ELE
to	O
avoid	RES
unnecessary	RES
complexity	DEF
only	RES
longitudinal	CAU
gw	MET
mode	MET
for	O
bare	CAU
and	O
embed	CAU
rebar	ELE
be	O
excite	DEF
and	O
receive	RES
to	O
detect	DEF
and	O
locate	RES
debonding	DEF
to	O
precisely	O
determine	O
the	O
wave	MET
mode	MET
at	O
excite	CAU
frequency	CAU
and	O
frequency	DEF
of	O
second	CAU
harmonic	DEF
frequency	MET
wavenumber	MET
analysis	MET
be	O
perform	O
use	O
2d	MET
fast	MET
fouri	MET
transform	MET
of	O
time	MET
space	MET
datum	MET
three	MET
dimensional	MET
explicit	MET
finite	MET
element	MET
simulation	MET
be	O
perform	O
for	O
various	O
case	MET
study	O
and	O
the	O
model	MET
be	O
validate	RES
by	O
experimentally	MET
measure	MET
datum	MET
the	O
result	RES
of	O
this	O
study	O
show	O
that	O
the	O
propose	O
method	MET
be	O
practically	O
viable	O
and	O
beneficial	O
for	O
debonding	DEF
detection	MET
and	O
location	DEF
estimation	MET
in	O
reinforce	ELE
concrete	ELE
structure	ELE
the	O
paper	O
present	O
mathematical	MET
and	O
numerical	MET
model	MET
to	O
describe	O
the	O
mechanical	MET
effect	RES
of	O
corrosion	DEF
product	DEF
formation	DEF
two	O
type	CAU
of	O
corrosion	DEF
uniform	CAU
and	O
pit	DEF
be	O
consider	O
and	O
some	O
example	O
be	O
present	O
which	O
confirm	O
the	O
usability	DEF
of	O
the	O
present	O
model	MET
first	O
the	O
carbon	CAU
dioxide	CAU
transport	DEF
within	O
the	O
concrete	ELE
be	O
describe	O
use	O
the	O
fick	MET
second	CAU
diffusion	DEF
law	MET
then	O
the	O
corrosion	DEF
process	MET
be	O
estimate	O
via	O
the	O
electrochemical	MET
kinetic	MET
equation	MET
provide	O
the	O
associate	O
steel	ELE
expansion	DEF
the	O
steel	ELE
deformation	DEF
and	O
strain	DEF
be	O
calculate	O
with	RES
the	O
faraday	MET
law	MET
finally	O
phase	MET
field	MET
approach	O
for	O
brittle	DEF
material	ELE
be	O
use	O
to	O
reproduce	RES
rupture	DEF
in	O
the	O
concrete	ELE
cover	ELE
the	O
develop	RES
model	MET
be	O
validate	RES
against	O
example	O
available	O
in	O
literature	O
and	O
representative	O
example	O
be	O
illustrate	O
describe	O
the	O
capability	DEF
of	O
the	O
propose	O
approach	O
to	O
replicate	RES
the	O
cover	ELE
crack	DEF
in	O
concrete	ELE
the	O
acoustic	MET
emission	DEF
ae	MET
technique	MET
be	O
employ	O
to	O
correlate	O
the	O
acoustic	DEF
emission	DEF
characteristic	DEF
to	O
the	O
corrosion	DEF
along	O
the	O
corrode	CAU
rebar	ELE
model	MET
for	O
the	O
corrosion	DEF
damage	DEF
distribution	DEF
be	O
establish	O
base	O
on	O
gaussian	MET
distribution	DEF
function	MET
the	O
numerical	MET
model	MET
result	RES
match	O
reasonably	O
well	RES
with	RES
experimental	MET
result	RES
in	O
almost	O
all	O
corrosion	DEF
test	MET
more	O
specifically	O
it	O
be	O
important	O
to	O
identify	O
the	O
limit	RES
associate	O
with	RES
the	O
complete	O
loss	DEF
of	O
pre	CAU
stress	CAU
of	O
fe	ELE
sma	ELE
under	O
tension	CAU
compression	CAU
reversal	CAU
another	O
important	O
research	O
gap	DEF
be	O
the	O
lack	RES
of	O
understand	O
of	O
the	O
inelastic	CAU
buckle	DEF
behavior	DEF
of	O
fe	ELE
sma	ELE
rebar	ELE
which	O
be	O
also	O
important	O
for	O
the	O
application	O
of	O
fe	ELE
sma	ELE
in	O
seismic	MET
design	MET
and	O
retrofit	CAU
specifically	O
an	O
understand	O
of	O
the	O
inelastic	CAU
buckle	DEF
behavior	DEF
be	O
need	O
for	O
determine	O
the	O
spiral	ELE
space	ELE
and	O
accurate	RES
moment	DEF
curvature	DEF
analysis	MET
of	O
cross	ELE
section	ELE
of	O
concrete	ELE
column	ELE
reinforce	ELE
with	RES
fe	ELE
sma	ELE
rebar	ELE
the	O
effect	RES
of	O
concrete	ELE
compressive	DEF
strength	DEF
rebar	ELE
diameter	CAU
embedment	DEF
length	CAU
concrete	ELE
cover	ELE
and	O
rebar	ELE
surface	ELE
condition	CAU
on	O
bond	DEF
strength	DEF
be	O
also	O
examine	O
and	O
regression	MET
model	MET
be	O
develop	RES
use	O
the	O
experimental	MET
result	RES
the	O
result	RES
show	O
that	O
an	O
increase	RES
in	O
rebar	ELE
diameter	CAU
large	RES
embedment	DEF
length	CAU
and	O
lower	RES
compressive	DEF
strength	DEF
all	O
serve	O
to	O
reduce	RES
the	O
average	CAU
maximum	CAU
bond	DEF
strength	DEF
of	O
ss	CAU
rebar	ELE
on	O
the	O
other	O
hand	O
an	O
increase	RES
in	O
clear	ELE
cover	ELE
significantly	RES
improve	RES
the	O
bond	DEF
strength	DEF
moreover	O
the	O
test	MET
result	RES
show	O
that	O
surface	ELE
treatment	DEF
of	O
ss	CAU
rebar	ELE
have	O
less	RES
impact	RES
on	O
the	O
bond	DEF
strength	DEF
compare	RES
to	O
other	CAU
influence	RES
factor	DEF
electrochemical	MET
evaluation	DEF
and	O
surface	ELE
analysis	MET
demonstrate	O
the	O
excellent	O
behaviour	DEF
of	O
mo	CAU
ac	CAU
which	O
promote	RES
the	O
formation	DEF
of	O
fe2	CAU
moo4	CAU
result	RES
in	O
enhance	RES
the	O
property	DEF
of	O
the	O
passive	CAU
adsorb	CAU
layer	ELE
base	O
on	O
the	O
xps	CAU
result	RES
more	RES
mo	CAU
contribute	RES
to	O
the	O
formation	DEF
of	O
fe2o3	CAU
in	O
mo	CAU
ac	CAU
as	O
the	O
mo6	CAU
mo4	CAU
ratio	DEF
decrease	RES
and	O
the	O
value	DEF
of	O
fe3	CAU
fe0	CAU
increase	RES
also	O
the	O
low	CAU
mo	CAU
concentration	DEF
assist	RES
ac	CAU
adsorption	DEF
also	O
the	O
strength	DEF
retention	DEF
ratio	DEF
of	O
the	O
basalt	ELE
sfcb	ELE
be	O
high	RES
than	RES
that	O
of	O
the	O
glass	ELE
sfcb	ELE
the	O
strength	DEF
retention	DEF
ratio	DEF
decrease	RES
gradually	RES
with	RES
the	O
increase	RES
of	O
sustain	CAU
stress	DEF
level	DEF
sodium	CAU
chloride	CAU
concentration	DEF
and	O
corrosion	DEF
duration	CAU
the	O
bond	DEF
strength	DEF
retention	DEF
ratio	DEF
ultimate	DEF
bond	DEF
stress	DEF
of	O
the	O
corrode	CAU
speciman	ELE
to	O
that	O
of	O
the	O
uncorroded	CAU
speciman	ELE
of	O
the	O
pull	MET
out	MET
specimen	ELE
be	O
low	RES
when	O
they	O
be	O
subject	O
to	O
high	CAU
stress	CAU
and	O
corrode	CAU
in	O
high	CAU
concentration	CAU
of	O
sodium	CAU
chloride	CAU
solution	CAU
whereas	O
the	O
opposite	CAU
be	O
true	O
as	O
expect	O
under	O
the	O
couple	CAU
action	CAU
of	O
load	CAU
and	O
chloride	CAU
corrosion	CAU
the	O
bond	DEF
strength	DEF
retention	DEF
ratio	DEF
the	O
polarization	DEF
curve	DEF
of	O
reinforcement	ELE
in	O
coral	ELE
aggregate	CAU
concrete	ELE
be	O
obtain	RES
via	O
the	O
linear	MET
polarization	MET
method	MET
and	O
electrochemical	MET
impedance	MET
spectroscopy	MET
to	O
analyse	RES
the	O
corrosion	DEF
potential	DEF
and	O
corrosion	DEF
current	DEF
of	O
low	CAU
alloy	CAU
reinforcement	ELE
in	O
coral	ELE
aggregate	CAU
concrete	ELE
rebar	ELE
performance	DEF
improvement	DEF
coefficient	DEF
be	O
define	O
to	O
characterize	RES
the	O
reinforcement	ELE
durability	DEF
improvement	RES
of	O
alloy	ELE
with	RES
cr	CAU
and	O
al	CAU
element	ELE
there	O
be	O
considerable	O
scientific	MET
value	DEF
and	O
application	O
significance	O
attainable	O
from	O
the	O
examination	MET
of	O
the	O
corrosion	DEF
mechanism	MET
and	O
behavior	DEF
of	O
corrosion	DEF
resistant	CAU
steel	ELE
bar	ELE
in	O
harsh	CAU
marine	CAU
environment	CAU
it	O
be	O
essential	O
to	O
develop	RES
high	CAU
strength	DEF
corrosion	DEF
resistant	CAU
low	CAU
alloy	CAU
steel	ELE
the	O
comparison	O
between	RES
the	O
predict	RES
and	O
measure	MET
evolution	DEF
of	O
rust	DEF
layer	ELE
distribution	DEF
and	O
surface	ELE
crack	DEF
width	CAU
indicate	O
that	O
the	O
modify	CAU
model	MET
can	O
simulate	RES
the	O
process	MET
of	O
chloride	CAU
induce	CAU
rebar	ELE
corrosion	DEF
and	O
mortar	ELE
cover	ELE
crack	DEF
reasonably	O
finally	O
the	O
simulation	MET
of	O
mortar	ELE
cover	ELE
crack	DEF
induce	RES
by	O
different	CAU
corrosion	CAU
profile	CAU
demonstrate	O
